"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"22225","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FIRST CHOICE POWER ","Power-To-Go-Variable","0.1220","0.1080","0.1010","","True","False","0","Variable","15","1","0.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $9.99.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP PTG_TOS_SPA_20170418.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFCRPXX0403_SPA_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/power-to-go-mtm-ptc/msid/26550/pid/ptgptc?utm_source=BD&utm_medium=PTC","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=PDS&name=FCP_CNP_PTG_Disclosure_Statement_SPA_20181018.pdf","(888) 676-9883","TRUE","FALSE","Spanish","3"
"22325","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","4CHANGE ENERGY","Power Saver 12","0.1060","0.1010","0.0990","","False","False","1","Fixed","6","12","20 por cada mes restante","https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc_spanish&utm_medium=CENTERP_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_CENTERP&productcode=powsvb12hae_c&utm_content=powersaver","","https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy_s.pdf","False","","https://www.4changeenergy.com/viewpdf.aspx/?Docs/efl_powsvb12hae_c_s.pdf","https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc_spanish&utm_medium=CENTERP_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_CENTERP&productcode=powsvb12hae_c&utm_content=powersaver","","(844) 840-1066","TRUE","FALSE","Spanish","2"
"22480","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DIRECT ENERGY","Live Brighter 6","0.0900","0.0810","0.0760","","False","False","1","Fixed","15","6","135.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Take advantage of a competitive energy rate and enjoy 6 months with a great fixed rate for your electricity. Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDCRXXX4997_ENG_20201201.PDF","https://www.directenergy.com/texas/electricity-plans/live-brighter-6-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(855) 629-7634","TRUE","FALSE","English","3"
"22481","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DIRECT ENERGY","Live Brighter 6","0.0900","0.0810","0.0760","","False","False","1","Fixed","15","6","135.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_SPA_20200303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDCRXXX4997_SPA_20201201.PDF","https://www.directenergy.com/texas/electricity-plans/live-brighter-6-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(855) 629-7634","TRUE","FALSE","Spanish","3"
"22512","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FIRST CHOICE POWER ","You Got This 18","0.1040","0.0950","0.0900","","False","False","1","Fixed","15","18","135.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Lock in a fixed Texas energy rate for 18 months! Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFCRXXX1851_ENG_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-18-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","English","3"
"22513","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FIRST CHOICE POWER ","You Got This 18","0.1040","0.0950","0.0900","","False","False","1","Fixed","15","18","135.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_SPA_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFCRXXX1851_SPA_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-18-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","Spanish","3"
"22566","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan ","0.1050","0.0980","0.0940","","False","False","1","Fixed","16","9","175.00 ","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCNPSAVER9&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCNPSAVER9&lang=en","https://enroll.texpoenergy.com","","","FALSE","FALSE","English","4"
"22567","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan ","0.1050","0.0980","0.0940","","False","False","1","Fixed","16","9","175.00 ","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCNPSAVER9&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCNPSAVER9&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22574","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan","0.1040","0.0970","0.0930","","False","False","1","Fixed","16","6","175.00","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCNPSAVER6&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCNPSAVER6&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
"22576","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TEXPO ENERGY","Texpo Ahorrador a Precio Fijo Autopay E-Plan","0.1040","0.0970","0.0930","","False","False","1","Fixed","16","6","175.00","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCNPSAVER6&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCNPSAVER6&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22472","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GREEN ENERGY EXCHANGE","Texas Green 36 Autopay","0.1010","0.0960","0.0940","","False","False","1","Fixed","100","36","150.00","https://getgex.com","100% Renewable, made in Texas!","https://bit.ly/2MlvIGE","False","","https://bit.ly/2F5uyyI","https://getgex.com/customers/new/residential-pricing-options?zip=77346","","(800) 791-8494","FALSE","FALSE","English","3"
"22586","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan ","0.1040","0.0970","0.0930","","False","False","1","Fixed","16","3","175.00 ","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCNPSAVER3&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCNPSAVER3&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
"22611","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan","0.1110","0.1040","0.1000","","False","False","1","Fixed","16","36","175.00","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCNPSAVER36&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCNPSAVER36&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
"22612","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TEXPO ENERGY","Texpo Ahorrador a Precio Fijo Autopay E-Plan","0.1110","0.1040","0.1000","","False","False","1","Fixed","16","36","175.00","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCNPSAVER36&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCNPSAVER36&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22605","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TEXPO ENERGY","Texpo Ahorrador a Precio Fijo Autopay E-Plan","0.1040","0.0970","0.0930","","False","False","1","Fixed","16","3","175.00 ","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCNPSAVER3&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCNPSAVER3&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22672","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Iberdrola Texas","Wind by TX 36","0.1160","0.1110","0.1090","","False","False","1","Fixed","100","36","250","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","100% renewable Texas wind content, with no hidden fees or base charges.","https://iberdrolatexas.com/cms/api/files/contents/IBRSOL-TX-TOS","False","","https://iberdrola.my.salesforce.com/sfc/p/58000000JnCN/a/4I0000003IK0/0mpElwXarxqzQiPFOxSnJL.IPNJXRQt823PhwJyks5s","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","","(844) 956-0456","TRUE","FALSE","English","1"
"22687","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FRONTIER UTILITIES","Eco Green 3","0.0720","0.0670","0.0650","","False","False","1","Fixed","100","3","150.00","https://www.frontierutilities.com/","Frontier Utilities is the winner of the 2014-2019 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=EN&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=ECOG_3&tdspcode=CNP","https://newenroll.frontierutilities.com/?refid=PTCEGo3&ul=1000&tdsp=CNP","","(877) 261-1024","TRUE","FALSE","English","1"
"22719","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DIRECT ENERGY","Bright Choice","0.1070","0.0980","0.0930","","False","False","0","Variable","15","1","0.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Take advantage of market prices and pay the going energy rate each month. Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_VAR_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VDCRXXX0508_ENG_20201201.PDF","https://www.directenergy.com/texas/electricity-plans/bright-choice-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(855) 629-7634","TRUE","FALSE","English","3"
"22720","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DIRECT ENERGY","Bright Choice","0.1070","0.0980","0.0930","","False","False","0","Variable","15","1","0.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_VAR_TOS_SPA_20200303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VDCRXXX0508_SPA_20201201.PDF","https://www.directenergy.com/texas/electricity-plans/bright-choice-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(855) 629-7634","TRUE","FALSE","Spanish","3"
"22740","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FIRST CHOICE POWER ","Monthly Freedom Plan","0.1070","0.0980","0.0930","","False","False","0","Variable","15","1","0.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","A month-to-month plan with a low introductory rate and no contract for your Texas electricity needs!","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_VAR_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFCRXXX0258_ENG_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/monthly-freedom-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","English","3"
"22741","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FIRST CHOICE POWER ","Monthly Freedom Plan","0.1070","0.0980","0.0930","","False","False","0","Variable","15","1","0.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_VAR_TOS_SPA_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFCRXXX0258_SPA_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/monthly-freedom-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","Spanish","3"
"22681","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Iberdrola Texas","Wind by TX 36","0.1160","0.1110","0.1090","","False","False","1","Fixed","100","36","250","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","100% renewable Texas wind content, with no hidden fees or base charges.","https://iberdrolatexas.com/cms/api/files/contents/IBRSOL-TX-TOS-ES","False","","https://iberdrola.my.salesforce.com/sfc/p/58000000JnCN/a/4I0000003JVF/ZcBU2RbFKsC48DdQ6iKgVmwemM17kVfwIodUBS3I79o","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","","(844) 956-0456","TRUE","FALSE","Spanish","1"
"22763","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TARA ENERGY","PTC Plan - 3","0.0670","0.0670","0.0670","","False","False","1","Fixed","12","3","175.00 per ESIID","https://www.taraenergy.com/","Lock in your energy rate for 3 months with no Base Charges, no Minimum Use fees or Payment fees!! Available for new customers only. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at 1-866-879-8154 to sign up today!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=OKcsBIHB4Cs=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=OKcsBIHB4Cs=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=","https://taraenergy.com/residential/plans-and-prices/?PromoCode=PTC","","(866) 879-8154","TRUE","FALSE","English","2"
"22768","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TARA ENERGY","PTC Plan - 3","0.0670","0.0670","0.0670","","False","False","1","Fixed","12","3","175.00 per ESIID","https://www.taraenergy.com/","Lock in your energy rate for 3 months with no Base Charges, no Minimum Use fees or Payment fees!! Available for new customers only. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at 1-866-879-8154 to sign up today!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=OKcsBIHB4Cs=&RCID=C2EGh7SsiDo=&L=jfm4E/YMcQk=","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=OKcsBIHB4Cs=&RCID=C2EGh7SsiDo=&L=jfm4E/YMcQk=","https://taraenergy.com/residential/plans-and-prices/?PromoCode=PTC","","(866) 879-8154","TRUE","FALSE","Spanish","2"
